0,273.2698665,4.247548643,-0.24149294,0.506259416,0.040667805,-0.546125151,-0.878322796,-0.208374128,192.8486309,-0.052175738,-0.17841679,-0.944919912,0.947711526,0.235289601,-1.851987402,1.282060237,0,-1.088132607,4.695265793,0,0,0,0,0,0,70.38859873,0.244806825,0.001885163,6290.353662,90.69214702,91.87289237,0.082977867,0.914125968,0.911701113,0.874268414,0.524802472,174.0498832,177.4591276,0.936046544,0.510640232,2.877953297,-0.563852066,-0.130397096,94.51554623,0,0,112.9257384,6318.243007,1055.34212,5787.800032,0,-0.052121147,-0.177843434,-0.9465241,0.789285917,13.77701455,0,0,0,-0.043850585,-0.05253509,-0.278233079,0.000584489,-0.000202873,-2.43E-05,0.04267749,-0.049229852,0.278415431,0.028487362,0.000711347,5.41E-06,-0.000767362,256.8167622,-18.77046332,-3.682355672,175.3,44,4.1667,4.952608578,1.505740994,2,419549.222,29.3159961,-81.32052805,2035.951148,-77.59685582,-11.81371995,0.749861272,-0.878322796,-3.608374128,192.8486309,3,419549.232,20436973.03,1125379.138,-3839924.9,752787.0019,-6423524.524,134573.6227,152.569672,192.8624963,0.748459919,0.434999714,6290.353662,141.5896999,6437.955047,5.434296037,4.915937518,9.058331323,6.761397564,5.709899902,5.519703013,6.165844917,6.095876311,6.533095412,2.101141866,4.86370773,4.81870423,-2.412070583,8.508311749,4.942487717,2.836172487,6.924914627,4.371234308,3.765484847,3.441590309,-12.18067865,1.795633518,1.727098909,4.124532989,5.910892776,2.980382912,5.667805679,4.033211231,8.506338502,1.122686636,8.195207542,0,5.011082329,-0.883700946,-1.122580432,2606.879395,2610.282404,81390.35869,82184.30036,0.012660463,0.012636609,85.74767332,84.109375,496231.5504,492492.3597,197.0204762,196.6261735,190.0835266,202.9734332,196.5551577,202.5151062,205.0839213,213.7286519,765.9789429,760.4097862,754.5794633,735.788487,742.5231084,760.4219687,755.3271307,733.1470947,23.85437775,-0.12568605,23.36210251,0.394219101,1953.182129,73.05278474,15,-0.162537103,0.095680118,0.086120307,-0.200898166,0,0,0,0,0,0,0.862932084,0.863761306,-188.5515402,-48.82739908,0.749977529,-508.6153254,-78.52232179,3.415798028,0,0.498147862,0.029016512,-0.546961075,0,0,-0.059974311,0.009524736,-0.984340624,0.925178432,0.233850241,-1.846847632,1.291177286,1.122686636,13.20628987,0,0,0,0,0,0,0,0,0,8,8,31.7,8,2009,7,23,20,32,12
0.02,272.9690333,4.512339752,-0.239812356,0.560628316,-0.008478489,-0.554350235,-0.859472344,-0.216894103,192.8387907,-0.02070035,0.174165469,-0.990656856,0.947711526,0.233227378,-1.83390299,1.276825144,0,-1.088132607,4.744628101,0,0,0,0,0,0,70.22769103,0.244537325,0.001885001,6292.616653,90.67979263,91.88713315,0.083458765,0.913770489,0.91159962,0.873911615,0.524670254,174.4312063,177.6715458,0.936017413,0.510678473,4.632804643,-1.550100409,-0.259686133,94.51554569,0,0,112.9257037,6318.241065,1055.341796,5787.798253,0,-0.020576872,0.175233428,-0.995093391,-3.476977687,9.534667981,0,0,0,-0.034710074,0.051400768,-0.292368653,0.000943149,-0.000557585,-4.84E-05,0.03348606,0.053875923,0.292511371,0.028600861,0.000788609,-1.13E-06,-0.000779778,256.8168374,-18.79406257,-3.694062499,175.3,44,4.1667,5.269218363,1.371132586,2.02,419549.242,29.31598212,-81.32053048,2035.966048,-77.60056793,-11.79369474,0.743568256,-0.859472344,-3.616894103,192.8387907,3,419549.252,21485661.9,444287.6514,3783570.697,658421.654,-6711965.074,1996224.752,152.5813117,192.8342369,0.743403998,0.434000928,6292.616653,141.5896999,6437.955047,5.433967895,4.91626566,9.024675241,6.758772904,5.709899902,5.518390921,6.165844917,6.096204453,6.533804832,2.101979998,4.864364014,4.817391661,-2.400927657,8.508311749,4.942487717,2.835844345,6.919476962,4.374187111,3.757282247,3.441590309,-12.17997223,1.794861332,1.727534232,4.123876704,5.910236968,2.982023146,5.666165445,4.033211231,8.50601036,1.083335483,8.304406747,0,5.039060932,0.002762618,-0.842860875,2606.879395,2611.756931,81224.13877,82169.1625,0.012618579,0.012620883,85.7486868,84.109375,494987.7491,493421.8866,197.0167576,196.6211899,190.0835266,202.9691964,196.5452363,202.5151062,205.0768041,213.724918,765.9789429,760.3962528,754.5639792,735.6969234,742.4395917,760.322663,755.2652552,733.1470947,23.85437775,-0.12568605,23.36210251,0.394219101,1953.182129,73.06884037,15,-0.081355572,0.095680118,0.114789506,-0.095777762,0,0,0,0,0,0,0.86289308,0.86359979,-188.2305375,-48.72478418,0.743680964,-513.7010254,-79.2956454,3.464554103,0,0.553520386,-0.018691209,-0.55508193,0,0,-0.06101301,0.005282145,-0.989839792,0.920940252,0.23233874,-1.850729047,1.291633855,1.083335483,13.34346768,0,0,0,0,0,0,0,0,0,8,8,31.7,8,2009,7,23,20,32,12
0.04,272.6323781,4.594338806,-0.365152363,0.61190589,-0.061274348,-0.564797595,-0.845318492,-0.217633678,192.8284311,-0.070233457,-0.095495204,-1.113753755,0.945576217,0.210778897,-1.857613661,1.284785763,0,-1.105810398,4.732429825,0,0,0,0,0,0,70.06657804,0.244235735,0.001885324,6288.090017,90.6868427,91.87706196,0.08340936,0.91407109,0.911816074,0.8740847,0.524752163,174.591905,177.4379187,0.935684583,0.510266691,5.467019401,-2.322711337,-0.374778559,94.51554515,0,0,112.9256691,6318.239128,1055.341472,5787.796478,0,-0.070055511,-0.094036887,-1.12040924,-1.598816109,-4.039222598,0,0,0,-0.049436068,-0.028247919,-0.329453471,0.001115615,-0.000837042,-6.99E-05,0.047335435,-0.024365564,0.32976184,0.02866069,0.000861802,-8.17E-06,-0.000795455,256.8316219,-18.68438266,-3.67677673,175.3,44,4.1667,5.337024519,1.157837162,2.04,419549.262,29.31596812,-81.32053291,2035.980906,-77.59959363,-11.81358232,0.739184864,-0.845318492,-3.617633678,192.8284311,3,419549.282,24191432.03,1512610.811,-2030407.18,1188648.282,-4352352.085,2371764.619,152.5813225,192.8342106,0.743399302,0.433000571,6288.090017,141.7437487,6437.955047,5.433639237,4.916922671,9.058607307,6.757457052,5.708914842,5.519046409,6.165844917,6.095548051,6.533306346,2.098172883,4.863051211,4.817390442,-2.412338926,8.506670458,4.94183101,2.835515687,6.953516509,4.378457971,3.754976631,3.442575369,-12.16433278,1.794653991,1.726277134,4.123547741,5.910236359,2.980711256,5.666492275,4.030913234,8.504696642,1.156579249,8.240380899,0,4.959847432,0.021989182,-1.11155732,2607.346413,2612.795306,81277.13372,82161.66833,0.012626359,0.012641961,85.74959512,84.109375,494716.2793,493422.1254,197.0099679,196.6133773,190.0777621,202.9657917,196.5372818,202.5151062,205.0672967,213.7219255,765.9805289,760.3691561,754.5515208,735.5670907,742.3564317,760.2512004,755.1670482,733.1470947,23.85437775,-0.12568605,23.36210251,0.394219101,1953.182129,73.06885529,15,-4.64E-05,0.047867352,0.076565925,0.038195626,0,0,0,0,0,0,0.862930419,0.863724914,-188.5489041,-48.71536381,0.739288852,-518.7947234,-80.07066333,3.513171581,0,0.607524639,-0.067572783,-0.565247693,0,0,-0.061873067,0.000956037,-0.994786059,0.922968234,0.230872222,-1.853872452,1.291435234,1.156579249,13.20022833,0,0,0,0,0,0,0,0,0,8,8,31.7,8,2009,7,23,20,32,12
0.06,272.9450683,4.337741178,-0.309600025,0.655462854,-0.108885766,-0.575971897,-0.808924473,-0.219003028,192.8156618,-0.104438028,0.084365518,-1.102910509,0.93971852,0.262692527,-1.844538829,1.286356382,0,-1.089468966,4.738085021,0,0,0,0,0,0,70.2274,0.244515856,0.001885324,6288.087432,90.70185804,91.88203135,0.08184895,0.914126021,0.911545607,0.874335079,0.524715174,174.8029953,176.9079857,0.935902187,0.510236503,5.433190748,-2.732405705,-0.447916838,94.51554461,0,0,112.9256344,6318.237188,1055.341148,5787.794702,0,-0.104230533,0.086033464,-1.110742425,-3.735278907,-8.735384725,0,0,0,-0.059391649,0.024898551,-0.32549878,0.001106248,-0.000982338,-8.33E-05,0.057631945,0.029186254,0.325814952,0.028569157,0.000922089,-1.45E-05,-0.000810263,256.8412866,-18.72126011,-3.662514757,175.3,44,4.1667,5.068919463,1.236593043,2.06,419549.282,29.31595412,-81.32053534,2035.995796,-77.60744399,-11.78668807,0.736424642,-0.808924473,-3.619003028,192.8156618,3,419549.292,23982709.99,2250504.346,1857600.448,611555.986,-566696.3948,2461343.377,152.5813225,192.8342106,0.743399302,0.433999121,6288.087432,141.7438366,6437.955047,5.434951581,4.91495401,9.021250443,6.759097563,5.710555064,5.519374559,6.166173169,6.093906892,6.532532494,2.101397586,4.863378713,4.818046946,-2.410347628,8.508638557,4.943143643,2.836172003,6.924941335,4.377475651,3.762524162,3.442247679,-12.16785977,1.793575517,1.727098062,4.124204058,5.910236359,2.980054479,5.667804994,4.03156795,8.506337152,1.255588199,8.247864846,0,5.10167697,-0.979984674,-0.814214141,2608.924881,2611.834098,81360.79361,82161.66406,0.012632247,0.012641973,85.74959564,84.11147124,494988.1981,493422.125,197.0007253,196.6133728,190.076966,202.9592648,196.5372772,202.5147708,205.0596991,213.715719,765.9818104,760.31505,754.5659053,735.5670166,742.2899754,760.194081,755.1669922,733.1053224,23.85437775,-0.12568605,23.36210251,0.394219101,1953.486671,73.06885529,15,0,0.07651886,0.105222892,0.038272046,0,0,0,0,0,0,0.862837229,0.863422358,-188.2370328,-48.62050297,0.736519642,-523.8852132,-80.84481574,3.561895406,0,0.654829658,-0.109801523,-0.576035489,0,0,-0.062486365,-0.002711336,-0.999077672,0.930359896,0.229999526,-1.856191402,1.290865436,1.255588199,13.34954182,0,0,0,0,0,0,0,0,0,8,8,31.7,8,2009,7,23,20,32,12
0.08,272.6207432,3.93092567,-0.366480716,0.693046969,-0.144423504,-0.586176033,-0.770061483,-0.221037367,192.8047608,-0.123340056,0.01771418,-1.044092158,0.953814654,0.205767011,-1.847706175,1.294770524,0,-1.087294538,4.724401252,0,0,0,0,0,0,70.06660843,0.244225312,0.001885486,6285.823727,90.70893636,91.89319196,0.083659818,0.913633884,0.911227373,0.873871691,0.524675527,174.95763,176.9041434,0.936133821,0.510283177,4.736740461,-2.699355155,-0.455771674,94.51554407,0,0,112.9255998,6318.235248,1055.340824,5787.792925,0,-0.123133763,0.019357869,-1.051828244,-2.755122134,-10.12905524,0,0,0,-0.065131512,0.00523993,-0.308846927,0.000966737,-0.000972787,-8.49E-05,0.063154717,0.009557098,0.309257207,0.028646995,0.000976121,-1.93E-05,-0.000825599,256.8568194,-18.60964771,-3.669617233,175.3,44,4.1667,4.569942385,1.329241241,2.08,419549.302,29.31594012,-81.32053776,2036.010666,-77.60666306,-11.80681147,0.740129006,-0.770061483,-3.621037367,192.8047608,3,419549.312,22710658.36,2658655.383,417967.424,1018216.636,5208495.58,81326.37959,152.591094,192.8047749,0.740134304,0.433000759,6285.823727,141.7438366,6437.955047,5.434624921,4.917249841,9.014370732,6.760411696,5.710228216,5.52003143,6.166501273,6.096859595,6.534245924,2.101079232,4.863379002,4.817390941,-2.395745309,8.509296872,4.941831633,2.838141852,6.909360576,4.375833805,3.775660553,3.441590808,-12.17425123,1.796096128,1.727203471,4.124532927,5.909579776,2.982679756,5.66649346,4.03222511,8.507322994,1.186210161,8.140898203,0,5.076843939,-0.084872878,-0.866566308,2609.399787,2611.544653,81360.86719,81953.36139,0.012632253,0.012566004,85.75121947,84.11254801,494988.4375,494349.1706,197.0007172,196.6071214,190.0725131,202.9540445,196.5271073,202.5144961,205.0536087,213.7157135,766.0071829,760.2312038,754.565918,735.4229,742.2367957,760.1940308,755.03178,733.0557627,23.85437775,-0.12568605,23.36210251,0.394219101,1953.486938,73.08492584,15,0.081218455,0.08610484,0.105248123,0.124318772,0,0,0,0,0,0,0.862924471,0.863451326,-188.2843262,-48.55193995,0.740215355,-528.9779931,-81.61885387,3.610549204,0,0.696245075,-0.139835463,-0.585844952,0,0,-0.062770579,-0.005164513,-1.002649289,0.940823044,0.230019165,-1.857719531,1.290275798,1.186210161,13.21774214,0,0,0,0,0,0,0,0,0,8,8,31.7,8,2009,7,23,20,32,12
0.1,272.6558707,3.970507847,-0.61267607,0.731020451,-0.164162104,-0.593792315,-0.753106185,-0.210027977,192.7924569,-0.091928844,-0.076146052,-0.911769263,0.997971182,0.269599017,-1.89161722,1.285821976,0,-1.104776451,4.734317873,0,0,0,0,0,0,70.06664102,0.244256781,0.001885001,6292.618755,90.78397389,91.87230168,0.081394898,0.913114354,0.911819969,0.873851237,0.523805586,174.5779156,176.5212095,0.93597613,0.51020697,3.684085025,-2.231614176,-0.384634231,94.51554353,0,0,112.9255652,6318.233314,1055.340501,5787.791153,0,-0.091754244,-0.074778875,-0.918159982,-0.384705151,-4.416013113,0,0,0,-0.055777815,-0.022524311,-0.269705041,0.000751981,-0.000804533,-7.15E-05,0.052890667,-0.018807941,0.270286054,0.028584891,0.001029472,-2.19E-05,-0.000836218,256.8461989,-18.61346204,-3.639755527,175.3,44,4.1667,4.632524906,1.145765471,2.1,419549.322,29.31592611,-81.3205402,2036.025589,-77.60603584,-11.78867508,0.747751457,-0.753106185,-3.610027977,192.7924569,3,419549.332,19824546.24,1981121.253,-1614595.815,716350.3941,3175705.308,-2398077.99,152.5911012,192.8047404,0.740132899,0.433000962,6292.618755,141.7438366,6440.231083,5.436922243,4.915938372,9.015965346,6.758770308,5.708259567,5.523643032,6.168143594,6.092593813,6.533357467,2.099917437,4.859768057,4.819687066,-2.375568594,8.509950978,4.94478513,2.835517394,6.9122803,4.380427069,3.774357945,3.442574352,-12.15005894,1.79475853,1.726331733,4.121578523,5.912532666,2.983009818,5.66485118,4.032225135,8.507977349,1.463997846,8.323814208,0,4.944371334,-0.39160454,-0.863140657,2609.400146,2611.544434,81406.60156,81952.52344,0.012658344,0.012555312,85.7502594,84.11254883,494834.5,494790.2188,196.9933167,196.586853,190.0725098,202.9540405,196.5189667,202.5144958,205.0536041,213.7107544,766.0072021,760.2311401,754.6098633,735.284668,742.2367554,760.1483154,754.8991089,733.0557251,23.85437775,-0.12568605,23.36210251,0.394219101,1953.486938,73.08493805,15,0.081280164,0.076544091,0.086112104,0.267904311,0,0,0,0,0,0,0.863021914,0.863554752,-188.9008785,-48.67666768,0.747831757,-534.0764047,-82.39420485,3.659376557,0,0.737192639,-0.155300159,-0.593155272,0,0,-0.062646378,-0.00611498,-1.005427491,0.951246475,0.230927799,-1.858633653,1.289998142,1.463997846,13.26818554,0,0,0,0,0,0,0,0,0,8,8,31.7,8,2009,7,23,20,32,12
0.12,273.2809458,3.765049946,-0.489126554,0.777552089,-0.16798319,-0.597537146,-0.736583331,-0.203717485,192.7855291,-0.028427464,0.113730688,-0.96556453,0.818922441,0.181566351,-1.888365029,1.355762068,0,-1.162614653,4.653811694,0,0,0,0,0,0,70.38827076,0.24481675,0.001885001,6292.618755,90.60749576,91.88846453,0.084847579,0.915054879,0.91153105,0.873536833,0.525695653,174.9572882,176.9035938,0.936055195,0.510806069,2.610894906,-1.423833556,-0.233931912,94.51554299,0,0,112.9255306,6318.231379,1055.340178,5787.78938,0,-0.028308668,0.114590686,-0.969631971,4.402969475,0.244671841,0,0,0,-0.036886544,0.033488265,-0.284312719,0.000530574,-0.000511559,-4.31E-05,0.034458089,0.035678686,0.284617251,0.028516011,0.001092497,-2.24E-05,-0.000839567,256.8519741,-18.56614622,-3.596738699,175.3,44,4.1667,4.377725728,1.353349344,2.12,419549.342,29.31591213,-81.32054262,2036.040437,-77.60576271,-11.79417235,0.74508309,-0.736583331,-3.603717485,192.7855291,3,419549.362,20935909.01,611229.5388,2474196.66,943494.9379,1868219.99,-2728203.22,152.5905148,192.7795032,0.742368202,0.434997679,6292.618755,141.7438366,6440.231083,5.433314703,4.917906381,9.074425397,6.758442306,5.713178638,5.518723961,6.166831588,6.097840885,6.532249601,2.095490599,4.865015605,4.814111992,-2.444166602,8.502735896,4.940849588,2.839452937,6.951979896,4.371900457,3.777637484,3.439294813,-12.17716723,1.794240081,1.725150957,4.125186064,5.90630159,2.982025814,5.667802717,4.031241607,8.500762267,1.336021786,8.323267197,0,5.016754078,-0.530535391,-1.006754037,2609.400146,2611.544434,81406.60156,81952.52344,0.012658344,0.012555312,85.7502594,84.11254883,494834.5,494790.2188,196.9933167,196.586853,190.0725098,202.9540405,196.5189667,202.5144958,205.0536041,213.7107544,766.0072021,760.2311401,754.6098633,735.284668,742.2367554,760.1483154,754.8991089,733.0557251,23.85437775,-0.12568605,23.36210251,0.394219101,1953.486938,73.08493805,15,0.081280164,0.076544091,0.086112104,0.267904311,0,0,0,0,0,0,0.862894801,0.863421185,-188.2700347,-48.47916811,0.745166567,-539.1602524,-83.16627518,3.707955397,0,0.785128515,-0.157101327,-0.596756161,0,0,-0.062061335,-0.005567106,-1.007319869,0.958491422,0.23245159,-1.859243371,1.290261919,1.336021786,13.34002127,0,0,0,0,0,0,0,0,0,8,8,31.7,8,2009,7,23,20,32,12
0.14,272.6211705,3.979077728,-0.286747621,0.839527417,-0.158979632,-0.596643276,-0.733165106,-0.214305414,192.775643,-0.031280743,-0.185473614,-0.926345612,0.945689388,0.254035151,-1.835769935,1.267938895,0,-1.098445823,4.759480468,0,0,0,0,0,0,70.06681425,0.244225695,0.001885486,6285.82893,90.73707874,91.87385427,0.082533618,0.913634987,0.911454331,0.874274653,0.524200558,174.9170645,176.9046047,0.936437285,0.509927239,1.805895212,-0.436333729,-0.017227592,94.51554245,0,0,112.925496,6318.229443,1055.339854,5787.787607,0,-0.031230753,-0.185292379,-0.927572396,7.57771366,0.856127983,0,0,0,-0.037896588,-0.054863677,-0.274015939,0.000368737,-0.000158618,-2.82E-06,0.036524754,-0.052196893,0.274202167,0.028643646,0.00118243,-2.12E-05,-0.00084034,256.857393,-18.51443646,-3.666758877,175.3,44,4.1667,4.599427799,1.563398468,2.14,419549.362,29.31589813,-81.32054505,2036.055357,-77.606182,-11.79635811,0.752489406,-0.733165106,-3.614305414,192.775643,3,419549.372,20027775.35,674322.04,-4000759.578,1452705.023,-1967183.552,-1532315.849,152.5905141,192.7794739,0.742370801,0.433002037,6285.82893,141.589857,6437.957366,5.435279269,4.915939432,9.061478653,6.758770131,5.71088739,5.519374179,6.167486475,6.094893606,6.533682927,2.101331792,4.862068327,4.819355856,-2.402415496,8.509618884,4.944126598,2.835191309,6.925705702,4.370905927,3.77534433,3.440603348,-12.17211219,1.795324401,1.72730623,4.123221021,5.911216485,2.981040051,5.667149736,4.031240463,8.508301668,1.584151037,8.474208204,0,5.007177132,-0.331965148,-1.263764536,2609.400146,2611.544434,81406.60156,81952.52344,0.012658344,0.012555312,85.7502594,84.11254883,494834.5,494790.2188,196.9933167,196.586853,190.0725098,202.9540405,196.5189667,202.5144958,205.0536041,213.7107544,766.0072021,760.2311401,754.6098633,735.284668,742.2367554,760.1483154,754.8991089,733.0557251,23.85437775,-0.12568605,23.36210251,0.394219101,1953.486938,73.08493805,15,0.081280164,0.076544091,0.086112104,0.267904311,0,0,0,0,0,0,0.862955101,0.863410738,-188.2688236,-48.42040517,0.752570778,-544.2532542,-83.94068033,3.756771623,0,0.846623546,-0.148784572,-0.595912608,0,0,-0.061014143,-0.003788584,-1.008241488,0.960208047,0.234148047,-1.859946663,1.291134371,1.584151037,13.48138534,0,0,0,0,0,0,0,0,0,8,8,31.7,8,2009,7,23,20,32,12
0.16,272.6088177,3.951107913,-0.089147993,0.919954473,-0.14235371,-0.590941321,-0.716806068,-0.218534857,192.7640722,-0.023971507,0.161454175,-0.960755795,0.943758561,0.23320679,-1.859681803,1.28640722,0,-1.061539315,4.734154286,0,0,0,0,0,0,70.06648617,0.244214629,0.001885648,6283.558504,90.66835464,91.90541531,0.08368511,0.914070993,0.910946029,0.874091812,0.525021467,174.7330205,176.763686,0.936003971,0.510359362,1.446998333,0.540646711,0.239605554,94.51554192,0,0,112.9254614,6318.227508,1055.339531,5787.785834,0,-0.023990019,0.160871903,-0.959171336,5.162867825,0.253885074,0,0,0,-0.035708201,0.047758861,-0.284195822,0.000295478,0.000192864,4.52E-05,0.03526597,0.050075357,0.284251038,0.028617323,0.001295766,-1.90E-05,-0.000832347,256.8580795,-18.51943516,-3.675747555,175.3,44,4.1667,4.596842333,1.796253851,2.16,419549.382,29.31588413,-81.32054747,2036.070339,-77.60911499,-11.77951965,0.751044752,-0.716806068,-3.618534857,192.7640722,3,419549.392,20710047.14,517982.9875,3473482.339,889171.9303,-4697662.422,-706934.8015,152.5905141,192.7794739,0.742370801,0.433,6283.558504,141.5896999,6437.955047,5.434952992,4.916922278,9.026242522,6.759098751,5.710556763,5.520687986,6.164533058,6.097188588,6.53386304,2.10207823,4.865347686,4.816078839,-2.405825483,8.508969342,4.943145566,2.836500097,6.930356416,4.364668465,3.774685418,3.441917826,-12.19417939,1.794964265,1.727545509,4.12551653,5.907939133,2.981367332,5.667805636,4.032224841,8.506668417,1.609068811,8.443481711,0,4.935135492,-0.766564418,-0.9318673,2608.442153,2611.544434,81406.60156,81952.52344,0.012658344,0.012555312,85.7502594,84.11512555,494834.5,494790.2188,196.9933167,196.586853,190.0498681,202.9540405,196.5189667,202.5110653,205.0536041,213.7107544,766.0208634,760.2311401,754.6098633,735.284668,742.2367554,760.1483154,754.8991089,732.9392388,23.85437775,-0.12568605,23.36210251,0.394219101,1953.486938,73.08493805,15,0.081280164,0.066983535,0.095672661,0.363509862,0,0,0,0,0,0,0.863006622,0.863373427,-188.5838689,-48.44888948,0.751126985,-549.3470064,-84.71404726,3.805786701,0,0.92483856,-0.13533347,-0.590439281,0,0,-0.059571948,-0.001235002,-1.008168963,0.955469811,0.235548031,-1.86115989,1.292497777,1.609068811,13.3786172,0,0,0,0,0,0,0,0,0,8,8,31.7,8,2009,7,23,20,32,12
0.18,272.9219927,3.963091662,-0.054893984,1.016479245,-0.123903816,-0.580834489,-0.707699486,-0.22631861,192.7517713,-0.062528995,-0.15092887,-1.048947912,0.949763717,0.250784653,-1.85064715,1.262399618,0,-1.100565355,4.768798504,0,0,0,0,0,0,70.22754159,0.244495184,0.001885647,6283.567088,90.73012192,91.8769306,0.08255707,0.913797811,0.911467496,0.87420183,0.524540641,174.7325381,176.7631185,0.936262615,0.510478871,1.564120879,1.329116746,0.502732407,94.51554138,0,0,112.9254268,6318.225573,1055.339208,5787.784061,0,-0.062603197,-0.152259886,-1.045093522,3.176909958,-5.433972338,0,0,0,-0.047005538,-0.044543028,-0.309571762,0.000318612,0.000475396,9.41E-05,0.046708922,-0.041208282,0.309616655,0.028551609,0.001430079,-1.65E-05,-0.000817173,256.8687771,-18.40837356,-3.715748759,175.3,44,4.1667,4.629644305,1.73237382,2.18,419549.402,29.3158701,-81.3205499,2036.08537,-77.60749819,-11.79664121,0.753904252,-0.707699486,-3.62631861,192.7517713,3,419549.422,22565244.9,1351703.415,-3287535.088,549087.751,-5448865.178,825651.2508,152.5897311,192.7517775,0.753906366,0.434,6283.567088,141.5896999,6437.952968,5.433967891,4.914627039,9.093503495,6.757129739,5.710229167,5.520032229,6.167157403,6.094563555,6.53362574,2.100822375,4.862066516,4.818704305,-2.394677512,8.50896913,4.941830335,2.834861119,6.97270537,4.365979989,3.773704263,3.440605587,-12.16786678,1.794808727,1.726922717,4.123548455,5.909908118,2.980710506,5.666493362,4.03255475,8.506338596,1.564739285,8.459672116,0,4.950603103,0.198640293,-1.073623124,2608.441406,2612.731689,81408.53906,81952.52344,0.012650779,0.012555312,85.7502594,84.11512756,494935.5938,494790.2188,196.9721375,196.586853,190.0498505,202.9346008,196.5189667,202.5110626,205.0487366,213.7105865,766.020874,760.1087036,754.6870117,735.284668,742.1861572,760.1036377,754.8991089,732.9391479,23.85437775,-0.12568605,23.36210251,0.394219101,1953.486938,73.06885529,15,0.081280164,0.057408068,0.095680118,0.325312376,0,0,0,0,0,0,0.863057079,0.86342404,-188.6499136,-48.41359709,0.753979572,-554.4480893,-85.48907919,3.854963181,0,1.017993731,-0.121722287,-0.580680051,0,0,-0.057874728,0.001553467,-1.007201909,0.945058976,0.236297789,-1.863237578,1.294069768,1.564739285,13.41027522,0,0,0,0,0,0,0,0,0,8,8,31.7,8,2009,7,23,20,32,12
